2041,盈水劍舞 ‧ 冰花,水,人類,7,"[""革新英雄""]",FALSE,,"[{""name"":""符石同化術 ‧ 水強"",""type"":""normal"",""charge"":""CD"",""num"":3,""description"":""     隨機將 3 至 5 粒符石轉化為水強化符石 (心符石優先轉換)；發動技能時若我方生命力全滿，使用後有一定機會可即時再次發動技能     "",""tag"":[""符石轉水"",""符石轉水強化"",""減CD""]},{""name"":""變身"",""type"":""normal"",""charge"":""CD"",""num"":8,""transform"":2042,""description"":""     變身；回復 20000 點生命力；隊伍中其他水屬性成員的主動技能 CD 減少 1；水符石轉化為人族符石     "",""tag"":[""變身"",""回血"",""人族符石製造"",""減CD""]}]",[],99,10,5,v17.10,,
2042,瀑浴雙劍 ‧ 冰花,水,人類,7,"[""革新英雄""]",FALSE,,"[{""name"":""流雲同化術 ‧ 加冕"",""type"":""normal"",""charge"":""EP"",""num"":4,""description"":""     隨機將 4 至 6 粒符石轉化為水強化符石 (火符石優先轉換)，發動技能時若我方生命力全滿，則轉化為水人族強化符石     "",""tag"":[""符石轉水"",""符石轉水強化"",""人族符石製造""]},{""name"":""淨世之杖 ‧ 強"",""type"":""normal"",""charge"":""EP"",""num"":8,""description"":""     1 回合內，自身攻擊力 10 倍，並消除所有附加效果；若以攻前炮擊或攻擊傷害擊斃本層 (Wave) 所有敵人，自身技能 EP 增加 2     "",""tag"":[""增傷"",""界王拳"",""附加消除"",""回復EP""]}]",[],99,10,5,v17.10,,
2043,熾軍雄志 ‧ 洛可可,火,人類,7,"[""革新英雄""]",FALSE,,"[{""name"":""符石同化術 ‧ 火強"",""type"":""normal"",""charge"":""CD"",""num"":3,""description"":""     隨機將 3 至 5 粒符石轉化為火強化符石 (心符石優先轉換)；發動技能時若我方生命力全滿，使用後有一定機會可即時再次發動技能     "",""tag"":[""符石轉火"",""符石轉火強化"",""減CD""]},{""name"":""變身"",""type"":""normal"",""charge"":""CD"",""num"":8,""transform"":2044,""description"":""     變身；回復 20000 點生命力；隊伍中其他火屬性成員的主動技能 CD 減少 1；火符石轉化為人族符石     "",""tag"":[""變身"",""回血"",""人族符石製造"",""減CD""]}]",[],99,10,5,v17.10,,
2044,麗姿炸現 ‧ 洛可可,火,人類,7,"[""革新英雄""]",FALSE,,"[{""name"":""赤燄同化術 ‧ 加冕"",""type"":""normal"",""charge"":""EP"",""num"":4,""description"":""     隨機將 4 至 6 粒符石轉化為火強化符石 (木符石優先轉換)，發動技能時若我方生命力全滿，則轉化為火人族強化符石     "",""tag"":[""符石轉火"",""符石轉火強化"",""人族符石製造""]},{""name"":""加冕之卍 ‧ 熾燄"",""type"":""normal"",""charge"":""EP"",""num"":8,""description"":""     <board>將場上的符石轉化為固定數量及位置的心強化及火強化符石</board>     "",""tag"":[""符石轉火"",""符石轉火強化"",""符石轉心"",""符石轉心強化"",""大幅轉版"",""固定版面""]}]",[],99,10,5,v17.10,"[[""F"",""F"",""F"",""H"",""H"",""F"",""H"",""H"",""F"",""H"",""H"",""F"",""F"",""F"",""F"",""F"",""F"",""F"",""F"",""H"",""H"",""F"",""H"",""H"",""F"",""H"",""H"",""F"",""F"",""F""]]",
2045,狂亂妙醫 ‧ 新月,木,人類,7,"[""革新英雄""]",FALSE,,"[{""name"":""符石同化術 ‧ 木強"",""type"":""normal"",""charge"":""CD"",""num"":3,""description"":""     隨機將 3 至 5 粒符石轉化為木強化符石 (心符石優先轉換)；發動技能時若我方生命力全滿，使用後有一定機會可即時再次發動技能     "",""tag"":[""符石轉木"",""符石轉木強化"",""減CD""]},{""name"":""變身"",""type"":""normal"",""charge"":""CD"",""num"":8,""transform"":2046,""description"":""     變身；回復 20000 點生命力；隊伍中其他木屬性成員的主動技能 CD 減少 1；木符石轉化為人族符石     "",""tag"":[""變身"",""回血"",""人族符石製造"",""減CD""]}]",[],99,10,5,v17.10,,
2046,武裝狂醫 ‧ 新月,木,人類,7,"[""革新英雄""]",FALSE,,"[{""name"":""藤棘同化術 ‧ 加冕"",""type"":""normal"",""charge"":""EP"",""num"":4,""description"":""     隨機將 4 至 6 粒符石轉化為木強化符石 (水符石優先轉換)，發動技能時若我方生命力全滿，則轉化為木人族強化符石     "",""tag"":[""符石轉木"",""符石轉木強化"",""人族符石製造""]},{""name"":""藤木療法 ‧ 強"",""type"":""normal"",""charge"":""EP"",""num"":6,""description"":""     心符石轉化為木人族強化符石，每轉化 1 粒符石將提升自身攻擊力 1 倍及回復 10% 生命力，最多可提升至 8 倍及回復至 100% 生命力     "",""tag"":[""符石轉木"",""符石轉木強化"",""心轉其他"",""回血"",""增傷"",""界王拳""]}]",[],99,10,5,v17.10,,
2047,思維擴張 ‧ 摩斯,光,人類,7,"[""革新英雄""]",FALSE,,"[{""name"":""符石同化術 ‧ 光強"",""type"":""normal"",""charge"":""CD"",""num"":3,""description"":""     隨機將 3 至 5 粒符石轉化為光強化符石 (心符石優先轉換)；發動技能時若我方生命力全滿，使用後有一定機會可即時再次發動技能     "",""tag"":[""符石轉光"",""符石轉光強化"",""減CD""]},{""name"":""變身"",""type"":""normal"",""charge"":""CD"",""num"":8,""transform"":2048,""description"":""     變身；回復 20000 點生命力；隊伍中其他光屬性成員的主動技能 CD 減少 1；光符石轉化為人族符石     "",""tag"":[""變身"",""回血"",""人族符石製造"",""減CD""]}]",[],99,10,5,v17.10,,
2048,迸拓啟思 ‧ 摩斯,光,人類,7,"[""革新英雄""]",FALSE,,"[{""name"":""電殛同化術 ‧ 加冕"",""type"":""normal"",""charge"":""EP"",""num"":4,""description"":""     隨機將 4 至 6 粒符石轉化為光強化符石 (暗符石優先轉換)，發動技能時若我方生命力全滿，則轉化為光人族強化符石     "",""tag"":[""符石轉光"",""符石轉光強化"",""人族符石製造""]},{""name"":""凝思之力 ‧ 強"",""type"":""normal"",""charge"":""EP"",""num"":8,""description"":""     1 回合內，光屬性攻擊力及回復力 2.5 倍，12 秒內可任意移動符石而不會發動消除     "",""tag"":[""排珠"",""增傷"",""增回""]}]",[],99,10,5,v17.10,,
2049,沒入冥行 ‧ 優格圖,暗,人類,7,"[""革新英雄""]",FALSE,,"[{""name"":""符石同化術 ‧ 暗強"",""type"":""normal"",""charge"":""CD"",""num"":3,""description"":""     隨機將 3 至 5 粒符石轉化為暗強化符石 (心符石優先轉換)；發動技能時若我方生命力全滿，使用後有一定機會可即時再次發動技能     "",""tag"":[""符石轉暗"",""符石轉暗強化"",""減CD""]},{""name"":""變身"",""type"":""normal"",""charge"":""CD"",""num"":8,""transform"":2050,""description"":""     變身；回復 20000 點生命力；隊伍中其他暗屬性成員的主動技能 CD 減少 1；暗符石轉化為人族符石     "",""tag"":[""變身"",""回血"",""人族符石製造"",""減CD""]}]",[],99,10,5,v17.10,,
2050,聖化庇護 ‧ 優格圖,暗,人類,7,"[""革新英雄""]",FALSE,,"[{""name"":""魅影同化術 ‧ 加冕"",""type"":""normal"",""charge"":""EP"",""num"":4,""description"":""     隨機將 4 至 6 粒符石轉化為暗強化符石 (光符石優先轉換)，發動技能時若我方生命力全滿，則轉化為暗人族強化符石     "",""tag"":[""符石轉暗"",""符石轉暗強化"",""人族符石製造""]},{""name"":""加冕之卍 ‧ 幽冥"",""type"":""normal"",""charge"":""EP"",""num"":8,""description"":""     <board>將場上的符石轉化為固定數量及位置的心強化及暗強化符石</board>     "",""tag"":[""符石轉暗"",""符石轉暗強化"",""符石轉心"",""符石轉心強化"",""大幅轉版"",""固定版面""]}]",[],99,10,5,v17.10,"[[""D"",""D"",""D"",""H"",""H"",""D"",""H"",""H"",""D"",""H"",""H"",""D"",""D"",""D"",""D"",""D"",""D"",""D"",""D"",""H"",""H"",""D"",""H"",""H"",""D"",""H"",""H"",""D"",""D"",""D""]]",
