745,軒轅劍客 ‧ 何然,光,人類,6,"[""地獄魔王""]",TRUE,,"[{""name"":""御劍飛行"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     1 回合內，同時消除水、火及木符石時，無視全體敵人 80% 的防禦力；同時消除光及暗符石時，全隊攻擊力 1.5 倍；消除心符石時，心符石效果提升至 250%。(只計算首批消除的符石)     "",""tag"":[""破防"",""增傷"",""符石效果提升""]}]",[],99,12,0,v9.30,,
768,遺恨忠烈 ‧ 魔化陳輔,火,魔族,6,"[""地獄魔王""]",TRUE,,"[{""name"":""蓄能移魂 ‧ 火"",""type"":""normal"",""charge"":""CD"",""num"":1,""description"":""     將等同於累積戰鬥回合 (需要消除符石) 數量的符石轉換為火符石，最多 5 粒。發動技能後可轉換符石數將重新累積     "",""tag"":[""符石轉火""]}]",[],99,12,0,v8.00,,
769,魯班一脈 ‧ 黃雷,光,獸類,6,"[""地獄魔王""]",TRUE,,"[{""name"":""癲之極"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     將場上數量最多的 1 種屬性符石 (不包括強化符石) 及心符石轉化為強化符石。(光及暗符石優先轉換)     "",""tag"":[""符石強化"",""符石轉心強化""]}]",[],99,12,0,v8.00,,
770,靈天之首 ‧ 姬克,暗,魔族,6,"[""地獄魔王""]",TRUE,,"[{""name"":""七輪誅仙"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     1 回合內，隊伍中魔族成員愈多，魔族攻擊力愈高，5 個魔族成員即可達至最大 2 倍     "",""tag"":[""增傷""]}]",[],99,12,0,v8.00,,
830,千知賢者 ‧ 加諾奧斯,木,魔族,7,"[""地獄魔王""]",FALSE,,"[{""name"":""穿梭之時"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     1 回合內，全隊攻擊力 1.5 倍，並延長移動符石時間至 9 秒     "",""tag"":[""增傷"",""延長轉珠時間""]}]","[{""description"":""     ◆「千知賢者 ‧ 加諾奧斯」的隊長技能「夾腳拖」變為「腳踏無影」          I. 移動符石時兼具夾腳拖聲效     II. 所有屬性符石兼具其他屬性符石效果 (效果不能疊加)     III. 首批消除 ≥5 連擊 (Combo) 時     ⇒ 全隊攻擊力 1.5 倍          ◆ 所有成員攻擊力基值 1.5 倍     "",""activate"":""以「千知賢者 ‧ 加諾奧斯」作隊長及戰友"",""skill_tag"":[""隊長技改變""],""activate_tag"":[""指定雙隊長""],""relative"":[830]}]",99,12,0,v9.00,,
848,黃泉津大神 伊邪那美,火,神族,6,"[""地獄魔王"",""怪物彈珠""]",TRUE,,"[{""name"":""黃泉的波動"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     1 回合內     I. 延長移動符石時間至 20 秒     II. 將移動符石時觸碰的符石     ⇒ 轉化為強化符石     III. 個人對敵方全體追打     ⇒ 全隊總攻擊力 2 倍的火屬性攻擊 1 次     "",""tag"":[""延長轉珠時間"",""符石強化"",""軌跡轉化"",""自身追打"",""火屬追打"",""增傷"",""界王拳""]}]","[{""description"":""     ◆ 進場時，儲滿龍脈儀          ◆【怪物彈珠】成員攻擊力 1.5 倍          ◆ 發動角色符石     ⇒ 增加 4 連擊 (Combo)     "",""activate"":""以【怪物彈珠】成員作隊長，並裝備龍刻 (「疾速龍玉」模式)"",""skill_tag"":[""龍脈儀蓄能"",""增攻""],""activate_tag"":[""指定隊長"",""指定成員"",""裝備龍刻""],""relative"":[""怪物彈珠""]},{""description"":""     ◆ 進場時有一876,精靈使 ‧ 烏特博麗公主,光,妖精類,6,"[""地獄魔王""]",FALSE,,"[{""name"":""元素精煉 ‧ 心"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     3 回合內，心符石的掉落機率提升，並將掉落的心符石以心強化符石代替     "",""tag"":[[""改變掉落機率"",3]]},{""name"":""符石激發 ‧ 心"",""type"":""combine"",""member"":[876,862],""charge"":""CD"",""num"":-1,""description"":""     引爆心以外的符石以回復生命力，並產生強化符石     "",""tag"":[""引爆"",""心外符石引爆"",""回血""]},{""name"":""符石激發 ‧ 心"",""type"":""combine"",""member"":[876,864],""charge"":""CD"",""num"":-1,""description"":""     引爆心以外的符石以回復生命力，並產生強化符石     "",""tag"":[""引爆"",""心外符石引爆"",""回血""]},{""name"":""符石激發 ‧ 心"",""type"":""combine"",""member"":[876,866],""charge"":""CD"",""num"":-1,""description"":""     引爆心以外的符石以回復生命力，�878,念郎仙子 ‧ 織女,水,神族,6,"[""地獄魔王""]",FALSE,,"[{""name"":""妾之心扉"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     <board 1>將場上右方的 15 粒符石轉化為固定數量及位置的水、火及心符石</board>     "",""tag"":[""符石轉水"",""符石轉火"",""符石轉心"",""固定版面""]},{""name"":""郎情妾意"",""type"":""combine"",""member"":[877,878],""charge"":""CD"",""num"":-1,""description"":""     <board 2>將所有符石轉化為固定數量及位置的水、火、木符石及心強化符石</board>     "",""tag"":[""符石轉水"",""符石轉火"",""符石轉木"",""符石轉心"",""符石轉心強化"",""大幅轉版"",""固定版面""]}]","[{""description"":""     ◆ 最左方的「永恆守候 ‧ 牛郎」及最左方的「念郎仙子 ‧ 織女」     ⇒ 「生命力、攻擊力及回復力」基值 1.2 倍     "",""activate"":""隊伍中有永恆守候 ‧ 牛郎及念郎仙子 ‧ 織女作成員"",""skill_tag"":[""增�880,機動要塞 ‧ 斯特靈,水,機械族,6,"[""地獄魔王""]",FALSE,,"[{""name"":""步步進擊"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     1 回合內，達成 4 連擊 (Combo) 或以下時，個人追打 25000 點無屬性傷害 1 次，此傷害無視防禦力；達成 5 至 6 連擊 (Combo) 時，全隊攻擊力 1.8 倍；達成 7 連擊 (Combo) 或以上時，全隊攻擊力 1.8 倍，個人隨機追打水屬性攻擊 3 至 5 次。連擊 (Combo) 只計算首批消除的符石     "",""tag"":[""自身追打"",""水屬追打"",""無屬追打"",""增傷""]}]",[],99,15,0,v10.00,,
937,羲和宿主 ‧ 玄霄,水,魔族,6,"[""地獄魔王""]",TRUE,,"[{""name"":""劍嘯九天"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     每回合鎖定 3 粒符石：消除所有被鎖定的符石，全隊攻擊力 2 倍；反之，扣除 10% 總生命力 (最多扣至 1 血)。效果會在再次發動此技能或死亡後消失     "",""tag"":[[""我方扣血"",-1],[""增傷"",-1],""頭像狀態""]}]",[],99,15,0,v9.25,,
938,魔尊 ‧ 重樓,火,魔族,6,"[""地獄魔王""]",TRUE,,"[{""name"":""魔之刻印"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     光及暗符石轉化為火強化符石     "",""tag"":[""符石轉火"",""符石轉火強化"",""光轉其他"",""暗轉其他""]}]",[],99,15,0,v9.25,,
939,大祭司 ‧ 拜月教主,光,人類,6,"[""地獄魔王""]",TRUE,,"[{""name"":""刀龍金輝"",""type"":""normal"",""charge"":""CD"",""num"":2,""description"":""     1 回合內，自身攻擊力倍化累積戰鬥回合數 (需要消除符石)，最大 8 倍。發動技能後戰鬥回合數將會重新累積     "",""tag"":[""增傷"",""界王拳""]}]",[],99,15,0,v9.25,,
940,夜叉謀士 ‧ 魔翳,暗,魔族,6,"[""地獄魔王""]",TRUE,,"[{""name"":""兩極雙生術"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     每回合以左下角的符石開始轉珠時，回復力 1.5 倍；以右下角的符石開始轉珠時，則攻擊力 1.5 倍。若以其他符石開始轉珠，該回合攻擊力及回復力減少 15%。(效果會在再次發動此技能或死亡後消失)     "",""tag"":[[""我方減攻"",-1],[""我方減回"",-1],[""增傷"",-1],[""增回"",-1],""頭像狀態""]}]",[],99,15,0,v9.25,,
976,星辰之翼 ‧ 梅塔特隆,火,神族,6,"[""地獄魔王""]",FALSE,,"[{""name"":""星陣"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     1 回合內，移動符石時間延長 2 秒，消除任何 2 橫行內的所有符石時 (只計算首批消除的符石)，全隊攻擊力 2.5 倍     "",""tag"":[""增傷"",""延長轉珠時間""]},{""name"":""合體"",""type"":""normal"",""charge"":""CD"",""num"":-1,""combine"":{""member"":[956,976],""out"":961},""description"":""     星辰之翼 ‧ 梅塔特隆和碎羽墮落者系列的召喚獸相連時可以合體，並將生命力回復至 100%     "",""tag"":[""合體"",""回血""]},{""name"":""合體"",""type"":""normal"",""charge"":""CD"",""num"":-1,""combine"":{""member"":[957,976],""out"":962},""description"":""     星辰之翼 ‧ 梅塔特隆和碎羽墮落者系列的召喚獸相連時可以合體，並將生命力回復至 100%     "",""tag"":[""合體"",""回血""]},{""name"":""合體"",""type"":""normal"",""charge"":""CD996,龍血銳劍 ‧ 齊格菲,光,神族,6,"[""地獄魔王""]",FALSE,,"[{""name"":""引領之燄"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     2 回合內，每回合隨機將 5 粒符石轉化為自身屬性符石     "",""tag"":[[""符石轉光"",2]]}]","[{""description"":""     ◆ 最左方的「聖酒女武神」系列的角色的主動技能 CD 減少 1     "",""activate"":""以「龍血銳劍 ‧ 齊格菲」作隊長及戰友，並以 6 星「聖酒女武神」系列的角色作隊員"",""skill_tag"":[],""activate_tag"":[""指定雙隊長""],""relative"":[987,989,991,993,995,996]},{""description"":""     ◆ 把「龍血銳劍 ‧ 齊格菲」的屬性轉換為最左方的「聖酒女武神」系列的角色的屬性     "",""activate"":""以「龍血銳劍 ‧ 齊格菲」及 6 星「聖酒女武神」系列的角色作隊員"",""skill_tag"":[""召喚獸轉水"",""召喚獸轉火"",""召喚獸轉木"",""召喚獸轉暗""],""activate_tag"":[""指定成員""],""relative"":[1017,千殛雷霆 ‧ 神皇宙斯,光,神族,8,"[""地獄魔王""]",FALSE,,"[{""name"":""戰意高昂"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     1 回合內，自身生命力愈高，攻擊力愈高，最大 2 倍     "",""tag"":[""增傷""]},{""name"":""攻擊之姿"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     心符石轉化為自身屬性符石     "",""tag"":[""符石轉光"",""心轉其他""]},{""name"":""凝煉之印 ‧ 水"",""type"":""combine"",""member"":[1017,192],""charge"":""CD"",""num"":-1,""description"":""     1 回合內，所有掉落的水符石必定相連；同時，如果敵人身上有水屬印記，水屬性傷害加乘提升至最大     "",""tag"":[""增傷""]},{""name"":""凝煉之印 ‧ 火"",""type"":""combine"",""member"":[1017,194],""charge"":""CD"",""num"":-1,""description"":""     1 回合內，所有掉落的火符石必定相連；同時，如果敵人身上有火屬印記，火屬性傷害加乘提升至最大    1020,永生的詛咒 ‧ 羅伯特,水,魔族,6,"[""地獄魔王""]",FALSE,,"[{""name"":""血約"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     1 回合內，消除 3 種或以上的符石，全隊攻擊力 3 倍     "",""tag"":[""增傷""]},{""name"":""鮮血約誓"",""type"":""combine"",""member"":[711,1020],""charge"":""CD"",""num"":-1,""description"":""     1 回合內，消除 3 種或以上的符石，全隊攻擊力 3 倍。技能發動回合以攻前炮擊或攻擊傷害擊斃敵人的數量總和，將轉化為效果持續回合技能持續時，全隊攻擊力 2 倍；以攻前炮擊或攻擊傷害擊斃敵人，該回合不會扣減技能持續回合     "",""tag"":[[""增傷"",5]]},{""name"":""鮮血約誓"",""type"":""combine"",""member"":[712,1020],""charge"":""CD"",""num"":-1,""description"":""     1 回合內，消除 3 種或以上的符石，全隊攻擊力 3 倍。技能發動回合以攻前炮擊或攻擊傷害擊斃敵人的數量總和，將轉化為效果持續1049,古樹神母 ‧ 希栢利,光,獸類,6,"[""地獄魔王""]",FALSE,,"[{""name"":""自然約章"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     1 回合內，全隊攻擊力 1.5 倍，並延長移動符石時間 1 秒；隊伍中每多一個獸類成員，額外提升攻擊力 0.2 倍及延長移動符石時間 0.2 秒，最多可達 2.5 倍攻擊力及延長移動符石時間 2 秒     "",""tag"":[""增傷"",""延長轉珠時間""]}]","[{""description"":""     ◆ 把「古樹神母 ‧ 希栢利」的屬性轉換為最左方的「自然德魯依」系列的角色的屬性     "",""activate"":""以「古樹神母 ‧ 希栢利」及 6 星或 7 星「自然德魯依」系列的角色作成員"",""skill_tag"":[""召喚獸轉水"",""召喚獸轉火"",""召喚獸轉木"",""召喚獸轉暗""],""activate_tag"":[""指定成員""],""relative"":[1049,1032,1034,1036,1038,1040,1406,1407,1408,1409,1410]}]",99,12,0,v10.10,,
1073,巴爾德爾 ‧ 克利夫,暗,人類,6,"[""地獄魔王""]",TRUE,,"[{""name"":""獨一"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     全隊攻擊力 1.7 倍，直至連擊 (Combo) 數為雙數時 (只計算首批消除的符石)。效果持續期間技能不會冷卻     "",""tag"":[[""增傷"",-1]]}]",[],99,15,0,v10.20,,
1074,黑騎士,暗,人類,6,"[""地獄魔王""]",TRUE,,"[{""name"":""符石加冕 ‧ 暗"",""type"":""normal"",""charge"":""CD"",""num"":5,""description"":""     暗符石轉化為暗強化符石，若轉化的符石為 10 粒或以下，則當前技能 CD 減少 2     "",""tag"":[""符石強化"",""符石轉暗強化"",""減CD""]}]",[],99,15,0,v10.20,,
1077,誓約的象徵 ‧ 華爾,火,神族,6,"[""地獄魔王""]",FALSE,,"[{""name"":""驚天之怒 ‧ 神"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     1 回合內，神族攻擊力 2.5 倍     "",""tag"":[""增傷""]}]","[{""description"":""     ◆「誓約的象徵 ‧ 華爾」的屬性轉換為隊長的屬性     "",""activate"":""以神族成員作隊長及戰友，並以「誓約的象徵 ‧ 華爾」作隊員"",""skill_tag"":[""召喚獸轉水"",""召喚獸轉木"",""召喚獸轉光"",""召喚獸轉暗""],""activate_tag"":[""指定隊長戰友"",""指定種族成員""],""relative"":[1077]}]",99,15,0,v11.10,,
1079,冥界皇者 ‧ 黑帝斯,暗,神族,8,"[""地獄魔王""]",FALSE,,"[{""name"":""幽冥圍城"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     <board>將所有符石轉化為暗符石</board>     "",""tag"":[""符石轉暗"",""水轉其他"",""火轉其他"",""木轉其他"",""光轉其他"",""心轉其他"",""大幅轉版"",""固定版面""]},{""name"":""流影暈染"",""type"":""normal"",""charge"":""CD"",""num"":12,""description"":""     暗符石轉化為暗強化符石；1 回合內，暗符石兼具 50% 其他屬性符石效果     "",""tag"":[""符石兼具水"",""符石兼具火"",""符石兼具木"",""符石兼具光"",""符石強化"",""符石轉暗強化""]}]",[],99,12,0,v11.00,"[[""d"",""d"",""d"",""d"",""d"",""d"",""d"",""d"",""d"",""d"",""d"",""d"",""d"",""d"",""d"",""d"",""d"",""d"",""d"",""d"",""d"",""d"",""d"",""d"",""d"",""d"",""d"",""d"",""d"",""d""]]",
1098,倭男具那命 日本武尊,水,人類,6,"[""地獄魔王"",""怪物彈珠""]",TRUE,,"[{""name"":""真 ‧ 草薙剣"",""type"":""normal"",""charge"":""CD"",""num"":7,""description"":""     1 回合內     I. 將移動符石時觸碰的首 10 粒符石     ⇒ 轉化為水人族強化符石     II. 自身以全體水屬性成員攻擊力的 5 倍發動攻擊     III. 其他水屬性成員不能發動攻擊     "",""tag"":[""符石轉水"",""符石轉水強化"",""人族符石製造"",""軌跡轉化"",""增傷"",""界王拳"",""限制成員攻擊""]}]","[{""description"":""     ◆ 進場時，儲滿龍脈儀          ◆【怪物彈珠】成員攻擊力 1.5 倍          ◆ 發動角色符石     ⇒ 增加 4 連擊 (Combo)     "",""activate"":""以【怪物彈珠】成員作隊長，並裝備龍刻 (「疾速龍玉」模式)"",""skill_tag"":[""龍脈儀蓄能"",""增攻""],""activate_tag"":[""指定隊長"",""指定成員"",""裝備龍刻""],""relative"":[""怪物彈珠""]},{""description"":""     ◆ 1100,復仇魔君 ‧ 貝利爾,木,魔族,6,"[""地獄魔王""]",FALSE,,"[{""name"":""魔道之巔"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     1 回合內，扣減魔族成員的自身生命力 (隊伍總生命力最多減至 1)，並將魔族成員的自身生命力的 2.5 倍加入自身攻擊力，上限為提升至自身攻擊力 20 倍。此技能不能與神魔共鳴、魔力召喚或魔力歸一同時發動     "",""tag"":[""我方扣血"",""增傷"",""界王拳""]}]","[{""description"":""     ◆ 魔族成員的生命力提升 1.3 倍     "",""activate"":""以「代罪之泉 ‧ 阿撒兹勒」作隊長及戰友，並以「復仇魔君 ‧ 貝利爾」作隊員     以「毀滅之炎 ‧ 亞巴頓」作隊長及戰友，並以「復仇魔君 ‧ 貝利爾」作隊員     以「盤木智者 ‧ 薩麥爾」作隊長及戰友，並以「復仇魔君 ‧ 貝利爾」作隊員；     或以「漓澌原罪 ‧ 阿撒兹勒」作隊長及戰友，並以「復仇魔君 ‧ 貝�1132,森林暗鬼 ‧ 斯蘭達,暗,魔族,6,"[""地獄魔王""]",FALSE,,"[{""name"":""暗夜獨行 ‧ 陰霾"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     當場上只有 1 個敵人時，根據發動此技能時敵人的生命力觸發以下效果。     敵人生命力 90% 或以上時：消耗敵人 20% 生命力，1 回合內，暗屬性攻擊力 2 倍。     敵人生命力 50% 或以上，並少於 90% 時：2 回合內，暗屬性攻擊力 2 倍     敵人生命力少於 50% 時：2 回合內，暗屬性攻擊力 2.5 倍     "",""tag"":[""直傷"",""無視技能直傷"",[""增傷"",2]]}]","[{""description"":""     ◆ 最左方的「邪心之靈 ‧ 莫斯提馬」及最左方的「森林暗鬼 ‧ 斯蘭達」生命力基值 1.8 倍     "",""activate"":""以「邪心之靈 ‧ 莫斯提馬」及「森林暗鬼 ‧ 斯蘭達」作成員"",""skill_tag"":[""增血""],""activate_tag"":[""指定成員""],""relative"":[1110,1132]},{""description"":""     ◆ 最左方的「浩�1133,睿哲的開導 ‧ 安努,光,神族,6,"[""地獄魔王""]",FALSE,,"[{""name"":""冷煞霜刃"",""type"":""normal"",""charge"":""CD"",""num"":10,""description"":""     1 回合內，消除的符石數量愈多，全隊攻擊力愈高，消除 30 粒可達至最大 2.5 倍     "",""tag"":[""增傷""]},{""name"":""絕命霜刃"",""type"":""combine"",""member"":[1133,802],""charge"":""CD"",""num"":-1,""description"":""     1 回合內，延長移動符石時間至 8 秒；消除的符石屬性及符石數量愈多，全隊攻擊力愈高：消除 5 種屬性符石及 30 粒符石可達至最大 5 倍     "",""tag"":[""延長轉珠時間"",""增傷""]},{""name"":""絕命霜刃"",""type"":""combine"",""member"":[1133,804],""charge"":""CD"",""num"":-1,""description"":""     1 回合內，延長移動符石時間至 8 秒；消除的符石屬性及符石數量愈多，全隊攻擊力愈高：消除 5 種屬性符石及 30 粒符石可達至最大 5 倍     "",""tag"":[""延長轉珠時間"",""增傷""]},{""nam1134,曠古戰王 ‧ 吉爾伽美什,水,神族,6,"[""地獄魔王""]",FALSE,,"[{""name"":""同仇念"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     1 回合內，全隊攻擊力 1.3 倍，此回合發動的技能愈多 (此技能發動後計算)，全隊攻擊力提升愈多，發動 2 個技能全隊攻擊力可達至最大 2 倍     "",""tag"":[""增傷""]}]",[],99,12,0,v12.00,,TRUE
1163,海盜王 ‧ 弗朗西斯,光,人類,6,"[""地獄魔王""]",FALSE,,"[{""name"":""怒海重炮 ‧ 光"",""type"":""normal"",""charge"":""CD"",""num"":8,""description"":""     自身對敵方全體造成自身攻擊力 100 倍光屬性傷害，其他成員則對敵方全體造成其自身 50 倍火屬性傷害     "",""tag"":[""直傷""]}]",[],99,10,0,v12.10,,
1164,正義的酷刑 ‧ 假面判官,水,人類,6,"[""地獄魔王""]",FALSE,,"[{""name"":""勇武之力 ‧ 水"",""type"":""normal"",""charge"":""CD"",""num"":7,""description"":""     3 回合內，水屬性攻擊力 1.8 倍及全隊回復力變 0；並於第 3 回合結束時，完全回復生命力     "",""tag"":[""回血"",[""增傷"",3],[""我方減回"",3]]}]",[],99,12,0,v12.10,,TRUE
1165,陰陽搜靈 ‧ 黑白無常,暗,魔族,6,"[""地獄魔王""]",FALSE,,"[{""name"":""陰靈之力"",""type"":""normal"",""charge"":""CD"",""num"":6,""description"":""     每擊斃 1 個敵人可以累積 1 點靈力 (主動技能除外)，最多可累積 3 點。發動此技能時的靈力愈多，全隊攻擊力提升愈多，最大 2 倍。發動技能後靈力將重新累積     "",""tag"":[""增傷""]}]",[],99,12,0,v12.10,,
